133.062778630319	122.122431180880	126.459594879281	0.0598666259587294	0.183131829922543	-0.981263838101424
120.557472275046	122.763746383749	128.178130643006	0.501361440226641	-0.830229558622061	-0.243630019176797
130.986979953821	130.897702750154	121.545469395148	0.709668384198881	0.213610363756818	0.671372770496562
129.160048342097	129.195093797036	134.166292931636	-0.650081324849569	0.758985697825335	-0.0365373997216351
121.583480488969	132.040667826428	129.468397101407	-0.679546464656945	-0.444355456301822	-0.583750658095601
134.367266136314	125.547451711031	129.110330103311	0.142200100302576	0.974381138733002	0.174242727123158
125.335648844197	125.937427530143	134.545917768998	0.241639955615835	0.952104944433353	0.187366770361072
121.308065477145	131.517655493025	129.834196576433	0.661778443450139	0.464731600444708	0.588280401962204
132.594417116472	121.580036057155	127.408029392558	-0.677654567947856	-0.678033201570735	0.284702062000164
130.315228899018	120.563702175311	124.097703037416	-0.715531942958432	-0.0545107507336257	-0.696450010166263
124.351647593146	124.825763659438	119.992937429672	0.533588840365310	0.729443502059947	-0.428012998330803
119.430019824348	128.817208052817	126.517138702103	-0.233568939606046	-0.972337208335696	0.00242976073998053
128.915183577019	130.658974613903	120.383053828152	-0.191256048880516	0.881357094513302	0.432007865342385
126.781647539046	131.594106415823	133.299722886198	0.513620662191865	-0.684682562649555	0.517110823492632
134.555160218482	127.746089133480	125.210333808226	-0.118066947052604	-0.635230448820560	-0.763244700541647
124.973506181893	126.240436412382	119.506243534679	0.913668848554011	0.297261901789933	-0.277208580181458
129.646903430369	126.244745628834	119.701815769307	0.883919028701411	-0.307418995516400	0.352392837463026
123.852114048244	120.747329336416	123.559807620568	0.795644527851202	-0.545493488578313	0.263413437810412
124.353416819191	133.266085227258	123.182700772562	0.779729539402408	-0.0508392190078193	-0.624049051913377
126.989337147175	130.500068402956	133.970610265838	-0.873841280628340	-0.435046591436966	0.217107990522923
129.341764546007	132.584595704410	131.916139708080	0.840295114427756	-0.511213830428063	0.180456477434066
122.112398320985	127.289545009751	120.928137557996	-0.698149391031599	-0.470621373973923	0.539539572377323
123.777084052431	133.983274716554	125.701274845073	-0.848690534290478	-0.312305412084097	0.426836861797017
120.298401143503	129.150674408975	130.362019088758	-0.339385581967725	0.323322582635833	-0.883334554011176
132.156431086547	129.802376926020	132.137888867444	-0.350347977835228	-0.628514200465645	0.694425081804940
124.226002285734	129.129139568526	120.027790782042	-0.473554747752220	-0.877173094711897	-0.0794560431615229
128.667155204134	120.920091723388	122.407037026786	-0.0910495052417799	-0.616042316857576	0.782433288808686
127.361790799863	126.489543375314	119.225133991415	-0.928787136350231	-0.370130428999781	-0.0189187969695538
121.439325831566	121.561920187787	126.411620234451	0.666079389616507	-0.639571864533114	-0.383778682088698
131.886111776004	132.762318553147	128.939483592211	0.630314690349694	-0.292413567121885	-0.719164582618210
131.476049484485	127.483807582738	133.369529906934	0.0163592683490574	-0.997796958950688	0.0642931026459485
122.232237021932	131.442729545749	131.286092669121	-0.130257013279041	-0.757239016384786	0.640017329887422
126.036691503761	131.631628987487	133.201616697551	-0.475760628013331	-0.738558212934278	0.477685661224709
